#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
491425000,-233084.7401022762,66494.43865710218,-166590.30144517403,302.26936028927975,303.56465667117965,230
491430000,-233511.37979576364,65108.75799287722,-168402.62180288642,295.9703551935241,303.20494187749125,230
491435000,-233700.94190978864,66377.09334521007,-167323.84856457857,301.7359338392651,301.38362538606606,230
491440000,-233524.12125380198,65037.3283451458,-168486.79290865618,295.6456514384205,302.2320877674027,230
491445000,-233753.1122249812,65089.69300633948,-168663.4192186417,295.8836898813405,300.4144560557266,230
491450000,-233154.33153243433,65109.854357350734,-168044.4771750836,295.9753390296876,302.9117835179199,230
491455000,-233896.15470535168,65641.46258589008,-168254.6921194616,298.39191524884694,301.2963345964869,230
491460000,-232740.38571610744,65246.72217032744,-167493.66354578,296.5975105542267,304.0143336775051,230
491465000,-233835.71429379447,65831.54089519108,-168004.1733986034,299.2559702001725,300.0492986340531,230
491470000,-234366.97477077367,66220.59994647413,-168146.37482429954,301.02454863952926,301.9181782587569,230
491475000,-233440.2104599718,65568.20105946244,-167872.00940050936,298.0588841687397,301.62245000677757,230
491480000,-233442.55665658833,65864.03510589543,-167578.5215506929,299.40368186570527,303.30994290494095,230
491485000,-233635.62565487344,66483.41979156644,-167152.205863307,302.2192709058085,301.80255701240026,230
491490000,-232732.43152076565,64988.14764894289,-167744.28387182276,295.4220866128492,303.14079768076175,230
491495000,-232350.91133078607,65306.992437933455,-167043.9188928526,296.87148617687507,303.70846401187134,230
491500000,-233526.80222806148,65525.85211210325,-168000.95011595823,297.86637499826315,301.1260669604408,230
491505000,-232995.86046693986,65656.00699493295,-167339.85347200691,298.45803099184684,302.5327699203031,230
491510000,-234412.5198135015,65447.67077546823,-168964.84903803328,297.5109795232657,300.89008023166724,230
491515000,-232681.95347143826,65558.23654093168,-167123.71693050658,298.0135876190927,302.66859298697904,230
491520000,-234425.82630207553,65587.83295574703,-168837.9933463285,298.14812653022216,300.7152480152706,230
491525000,-233035.24489083653,65074.12739290926,-167961.11749792728,295.8129319636998,302.9998397380032,230
491530000,-233376.99930469715,65188.00726399041,-168188.99204070674,296.3306052680649,303.9593861086651,230
491535000,-233720.9855508383,65050.04455698049,-168670.9409938578,295.7034565916664,302.7387120491938,230
491540000,-233394.5331250464,66169.7498589548,-167224.7832660916,300.7933951214977,302.48822202142543,230
491545000,-233526.24069691775,65305.37089444618,-168220.86980247157,296.86411499031453,299.5860152430065,230
491550000,-233598.35109448945,65645.98798578928,-167952.36310870017,298.41248673963946,301.91798092489717,230
491555000,-234407.92473049276,65287.32432166804,-169120.6004088247,296.78207916718065,301.1079016079435,230
491560000,-234090.1326129455,65447.44981117506,-168642.68280177045,297.5099750673008,302.5294550685266,230
491565000,-234189.1528850689,65931.33538041508,-168257.81750465382,299.7096143818252,302.78858260248455,230
491570000,-234553.05082916957,65570.28523298708,-168982.7655961825,298.0683583715565,301.3488810466449,230
491575000,-232300.52042479278,65101.38848679105,-167199.13193800172,295.9368550101207,304.31547014804096,230
491580000,-234404.311122037,65548.88567784103,-168855.42544419598,297.97108061457254,300.90247228893753,230
491585000,-233695.67374398815,65478.1913674121,-168217.48237657605,297.649719544068,300.9228158432986,230
491590000,-232395.2950016216,65632.11937800562,-166763.17562361597,298.3494430432412,303.40576004800346,230
491595000,-232937.68048143387,65052.284592282085,-167885.39588915178,295.71363930846667,302.97197663721647,230
491600000,-233788.5341122956,65401.18948949303,-168387.34462280257,297.299685633718,301.2956803327022,230
491605000,-233403.74254180654,65302.92580756382,-168100.81673424272,296.853000153304,302.812625832268,230
491610000,-233388.26816934138,65190.64826603158,-168197.6199033098,296.3426106930844,302.3222069774329,230
491615000,-232912.71316299448,65604.13301885407,-167308.5801441404,298.22222309750725,303.4369024768892,230
491620000,-233912.69105795096,65427.12094849348,-168485.57010945748,297.4175644470704,302.2216603679213,230
491625000,-233233.14045811677,65027.05277163943,-168206.08768647735,295.598940900019,302.4160632747,230
491630000,-232928.87964912667,65941.1094190235,-166987.77023010317,299.7540450508747,302.90456336546373,230
491635000,-233943.5756710379,65571.55380475544,-168372.02186628245,298.0741250248985,301.1040552785478,230
491640000,-233600.26815291517,65638.81549709325,-167961.45265582192,298.3798821547506,302.8837820944819,230
491645000,-233798.48053680756,65717.57120866864,-168080.90932813892,298.7378886142047,302.06646727767253,230
491650000,-234677.55015783198,65659.656704291,-169017.89345354098,298.4746217825232,300.9040958163026,230
491655000,-234298.0028878476,65260.08878811484,-169037.91409973276,296.6582723124944,301.6533365598352,230
491660000,-233012.77134753554,65274.49833173322,-167738.27301580232,296.7237749863954,304.27747199625077,230
491665000,-233947.8108079224,65132.55851494201,-168815.25229298038,296.0785472276906,302.24111780245306,230
491670000,-234275.9580401238,65399.65839120257,-168876.29964892124,297.2927255914928,301.26986092451295,230
491675000,-233654.90673939674,65405.94717787963,-168248.9595615171,297.3213130578172,301.55606542651174,230
491680000,-234428.06205429067,65250.98986759805,-169177.07218669262,296.6169105845142,301.7934111316256,230
491685000,-233423.1851803353,65374.48549583275,-168048.69968450256,297.17829504461196,300.9211221930354,230
491690000,-233108.42542318604,65390.39929719869,-167718.02612598735,297.2506357494258,302.71025529051633,230
491695000,-233273.80229525408,65267.35240559059,-168006.4498896635,296.6912911491388,302.84115796855514,230
491700000,-232875.68789221998,65487.298131812626,-167388.38976040736,297.69111692865,301.9609509667184,230
491705000,-233796.2062681832,65448.58138928446,-168347.62487889873,297.51511897704955,301.902302907254,230
491710000,-234221.78462765506,65393.76630354836,-168828.0183241067,297.2659414332688,301.3512872197319,230
491715000,-232668.28194602835,65176.909380990255,-167491.3725650381,296.2801566882623,303.8789261838938,230
491720000,-233905.13148138602,64758.779157912184,-169146.35232347384,294.37942697913314,303.0544139968992,230
491725000,-234583.74500470725,65953.88691663847,-168629.85808806878,299.81212879604465,299.5853829399924,230
491730000,-233351.02103315224,65558.40887371975,-167792.6121594325,298.01437100673616,303.46583602172757,230
491735000,-233826.65248289262,66050.2546165121,-167776.39786638052,300.25019555142495,302.3021317853833,230
491740000,-232976.1592346076,64999.22682443389,-167976.9324101737,295.4724501523546,303.80309031080344,230
491745000,-233299.8420162499,64788.350841339794,-168511.4911749101,294.5138534667141,301.5285138637013,230
491750000,-233741.39013415575,65084.364497355185,-168657.02563680056,295.85946763005893,300.8907730677474,230
491755000,-233863.25012970227,65266.858249189565,-168596.3918805127,296.6890448208407,301.78401617678435,230
491760000,-233036.4735006038,65725.95288948185,-167310.52061112196,298.7759899253628,302.1421473285505,230
491765000,-232914.7825677863,66281.96494797729,-166632.817619809,301.30350068609306,302.9191312637303,230
491770000,-233873.23546595988,65812.21559925989,-168061.0198667,299.16812157769374,300.54391665990795,230
491775000,-233307.56187485158,65502.27596640377,-167805.2859084478,297.7592029306047,303.72346758034854,230
491780000,-233893.9816401787,65571.82699996803,-168322.15464021068,298.0753669113451,302.40242598228315,230
491785000,-233806.84804996988,65439.98003654054,-168366.86801342934,297.47601908472717,301.80666914014284,230
491790000,-233122.52940048743,65315.32459604449,-167807.20480444294,296.9093623685223,302.28316448071143,230
491795000,-233407.57220701966,65233.4030578584,-168174.16914916126,296.5369647448786,303.0820945292376,230
491800000,-232498.52117176983,65278.35996839637,-167220.16120337346,296.7413291528402,302.7895891749286,230
491805000,-233156.66182299284,65515.61367132695,-167641.0481516659,297.8198332572347,303.3129269655182,230
491810000,-233873.61155759916,65850.00065826828,-168023.61089933087,299.3398842971876,302.23353625084354,230
491815000,-232707.54119238677,65661.45478576235,-167046.0864066244,298.48279547264025,301.9082767285219,230
491820000,-233284.3195759512,65505.73147478071,-167778.5881011705,297.7749109255538,302.68865424003707,230
491825000,-233567.47557218187,65411.27596239513,-168156.19960978674,297.34553656160415,300.4346266160807,230
491830000,-233617.38359580794,65708.11902552494,-167909.264570283,298.694921030601,302.7727335251859,230
491835000,-232976.49885193212,65621.8455050147,-167354.65334691742,298.3027402350158,303.41270797084405,230
491840000,-234453.45523444912,65409.75516372686,-169043.70007072226,297.3386233392374,299.99542868921884,230
491845000,-233573.7524178601,65520.286415676586,-168053.4660021835,297.84107454408337,303.0925791365326,230
491850000,-233547.61656828015,66405.38844890488,-167142.22811937527,301.8645572710269,301.7852913489513,230
491855000,-233946.25162256206,66032.8309942428,-167913.42062831926,300.17099152679333,300.43078125526205,230
491860000,-233535.4530047893,65940.26262143964,-167595.19038334966,299.75019569190374,302.9310714272613,230
491865000,-233152.86841928842,65273.03355052881,-167879.83486875962,296.71711640732383,302.9812935853569,230
491870000,-233444.47118811752,65893.35771484091,-167551.1134732766,299.536976114472,303.3416119013213,230
491875000,-234085.1069518458,65633.48667562986,-168451.62027621595,298.3556584830065,301.89847454594866,230
491880000,-234093.71545447176,65368.902651946526,-168724.81280252524,297.15291664178363,301.8078006130946,230
491885000,-232482.2742735343,64783.348056700896,-167698.9262168334,294.4911118879745,302.8453609669654,230
491890000,-234932.0078934529,65691.42193308513,-169240.58596036775,298.61901965369793,299.65689868730965,230
491895000,-234207.95279495907,64983.042478679214,-169224.91031627986,295.39887961116705,301.1778949194309,230
491900000,-232875.702311069,65102.33511877351,-167773.3671922955,295.94115819471097,302.9874651852007,230
491905000,-232695.14829191868,65655.73808844923,-167039.41020346945,298.4568086010356,303.22095549282716,230
491910000,-234234.76508416096,65632.51436584629,-168602.25071831467,298.35123857267695,301.725946233822,230
491915000,-233814.38105319883,65653.19955674367,-168161.18149645516,298.4452689840359,303.6564718860461,230
491920000,-234573.56167234923,65788.09196482738,-168785.46970752184,299.0584607444718,300.80987277554226,230
491925000,-233261.56103793648,65735.08591569122,-167526.47512224526,298.8175066904572,301.45879057224994,230
491930000,-232944.4151569968,66072.05672134331,-166872.3584356535,300.3493032123569,304.3503487971374,230
491935000,-233217.02624765062,66452.99114454677,-166764.03510310384,302.0809488467784,302.99513171476866,230
491940000,-233396.18007786525,65045.556366790785,-168350.62371107447,295.6830542481788,302.52235068336404,230
491945000,-233211.14372364618,65514.542257062625,-167696.60146658355,297.81496283933467,303.1652657197829,230
491950000,-233971.9914712056,65278.74150187592,-168693.24996932968,296.7430635216554,302.73782466454503,230
491955000,-233692.4872957014,65204.831020852,-168487.6562748494,296.4070824340793,301.65565691315135,230
491960000,-233330.0749779374,65566.45072688174,-167763.62425105565,298.0509275347693,302.25767614176516,230
491965000,-233886.1187080103,65747.43044671393,-168138.68826129637,298.8736222629873,302.5502477964847,230
491970000,-233719.14994452847,65640.85440576018,-168078.2955387683,298.3891505932981,302.826512393453,230
491975000,-233853.43385134288,65440.74174592478,-168412.6921054181,297.47948165111546,300.865794379421,230
491980000,-232767.49779804936,65737.6748729304,-167029.82292511896,298.82927553104463,304.167516413762,230
491985000,-233536.21933745756,65740.25609205186,-167795.9632454057,298.8410091958197,304.2285744134747,230
491990000,-234238.97869715444,65790.61761146522,-168448.36108568922,299.06994178873583,299.9735790822346,230
491995000,-233863.96161185764,64790.35387096414,-169073.6077408935,294.5229588068812,302.40542133524593,230
492000000,-232727.2960404791,65466.00123850594,-167261.29480197316,297.5943058502204,304.72864539952417,230
492005000,-233502.003948058,65944.73785267427,-167557.26609538373,299.77053912677974,301.8765654186073,229
492010000,-232730.7481199368,65506.8463605328,-167223.901759404,297.7799789554506,301.8215560217705,230
492015000,-234080.0478595593,65639.0847550903,-168440.963104469,298.3811061434655,301.3121980084912,230
492020000,-233740.66773623088,65777.8650210282,-167962.80271520268,299.01197126621884,301.5916137890394,230
492025000,-233422.10606417758,64983.52487851289,-168438.5811856647,295.4010724966485,301.4149494155308,229
492030000,-233464.72551900963,65883.37786665492,-167581.3476523547,299.49160987952234,301.69461867882427,229
492035000,-233460.85587594565,65628.29604508326,-167832.5598308624,298.33206299733126,302.5334571171955,230
492040000,-233357.58731896197,65932.91603782482,-167424.67128113715,299.7167997091056,302.9484342890182,230
492045000,-234042.01611167053,65379.337470934726,-168662.6786407358,297.20035107576035,302.5281829841955,230
492050000,-233957.62325436622,66078.9830269845,-167878.64022738172,300.38078870223563,301.70984206157925,229
492055000,-233631.01567485626,65422.51774634147,-168208.4979285148,297.3966392840362,301.76308436420436,229
492060000,-233452.02957385755,65516.675243482925,-167935.35433037463,297.8246589350352,302.63846726945945,229
492065000,-233753.1061885727,65337.70316762215,-168415.40302095056,297.0110905228098,302.7393658983835,230
492070000,-234229.2238530249,66002.18057657115,-168227.04327645374,300.0316613462652,301.80654951254473,230
492075000,-234820.11476617493,65099.206150715705,-169720.90861545922,295.92693458154423,300.5802162506082,230
492080000,-233693.65980388783,65322.031437232275,-168371.62836665555,296.93985022038385,301.7788517761937,230
492085000,-232915.77826963877,65377.30004896049,-167538.47822067828,297.19108939539683,304.0116804319558,230
